"AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_WAC","AIRPORT_COUNTRY_NAME","AIRPORT_COUNTRY_CODE_ISO","AIRPORT_STATE_NAME","AIRPORT_STATE_CODE","AIRPORT_STATE_FIPS","CITY_MARKET_ID","DISPLAY_CITY_MARKET_NAME_FULL","CITY_MARKET_WAC","LATITUDE","LONGITUDE",
"PRJ","Capri Airport","Capri, Italy",450,"Italy","IT","","","",34241,"Capri, Italy",450,40.55000000,14.25000000,
"PRN","Pristina International","Pristina, Yugoslavia",497,"Yugoslavia","YU","","","",34243,"Pristina, Yugoslavia",497,42.57361111,21.03555556,
"PRN","Pristina International","Pristina, FRY",480,"FRY","YU","","","",34243,"Pristina, FRY",480,42.57527778,21.03638889,
"PRN","Pristina International","Pristina, Serbia and Montenegro",477,"Serbia and Montenegro","CS","","","",34243,"Pristina, Serbia and Montenegro",477,42.57527778,21.03638889,
"PRN","Pristina International","Pristina, Serbia",480,"Serbia","RS","","","",34243,"Pristina, Serbia",480,42.57527778,21.03638889,
"PRN","Pristina International","Pristina, Kosovo",494,"Kosovo","KV","","","",34243,"Pristina, Kosovo",494,42.57527778,21.03583333,
"PRN","Pristina Airport","Pristina, Kosovo",494,"Kosovo","KV","","","",34243,"Pristina, Kosovo",494,42.57416667,21.03583333,
"PRN","Pristina Airport","Pristina, Kosovo",494,"Kosovo","KV","","","",34243,"Pristina, Kosovo",494,42.57277778,21.03583333,
"PRN","Pristina Airport","Pristina, Kosovo",494,"Kosovo","KV","","","",34243,"Pristina, Kosovo",494,42.57416667,21.03583333,
"PRT","Coast Guard Heliport","Point Retreat, AK",1,"United States","US","Alaska","AK","02",34244,"Point Retreat, AK",1,58.41083333,-134.95638889,
"PRU","Prome Airport","Prome, Burma",706,"Burma","MM","","","",34245,"Prome, Burma",706,18.82500000,95.26861111,
"PRU","Pyay Airport","Pyay, Burma",706,"Burma","MM","","","",34245,"Pyay, Burma",706,18.82444444,95.26555556,
"PRU","Pyay Airport","Pyay, Burma",706,"Burma","MM","","","",34245,"Pyay, Burma",706,18.82500000,95.26583333,
"PRV","Prerov Airport","Prerov, Czechoslovakia",417,"Czechoslovakia","","","","",34246,"Prerov, Czechoslovakia",417,49.42583333,17.40472222,
"PRV","Prerov Airport","Prerov, Czech Republic",418,"Czech Republic","CZ","","","",34246,"Prerov, Czech Republic",418,49.42583333,17.40472222,
"PRX","Cox Field","Paris, TX",74,"United States","US","Texas","TX","48",34247,"Paris, TX",74,33.63666667,-95.45027778,
"PRX","Cox Field","Paris, TX",74,"United States","US","Texas","TX","48",34247,"Paris, TX",74,33.63666667,-95.45083333,
"PRY","Wonderboom","Pretoria, South Africa",562,"South Africa","ZA","","","",34248,"Pretoria, South Africa",562,-25.65444444,28.22083333,
"PRY","Wonderboom","Pretoria, South Africa",562,"South Africa","ZA","","","",34248,"Pretoria, South Africa",562,-25.65361111,28.22500000,
"PRZ","Prineville Airport","Prineville, OR",92,"United States","US","Oregon","OR","41",34249,"Prineville, OR",92,44.28888889,-120.89166667,
"PRZ","Prineville Airport","Prineville, OR",92,"United States","US","Oregon","OR","41",34249,"Prineville, OR",92,44.28694444,-120.90388889,
"PRZ","Prineville Airport","Prineville, OR",92,"United States","US","Oregon","OR","41",34249,"Prineville, OR",92,44.28777778,-120.90527778,
"PRZ","Prineville Airport","Prineville, OR",92,"United States","US","Oregon","OR","41",34249,"Prineville, OR",92,44.28694444,-120.90388889,
"PRZ","Prineville Airport","Prineville, OR",92,"United States","US","Oregon","OR","41",34249,"Prineville, OR",92,44.28777778,-120.90527778,
"PSA","Pisa/San Giusto","Pisa, Italy",450,"Italy","IT","","","",34250,"Pisa, Italy",450,43.68055556,10.39277778,
"PSA","Pisa Airport","Pisa, Italy",450,"Italy","IT","","","",34250,"Pisa, Italy",450,43.68388889,10.39277778,
"PSA","Pisa Airport","Pisa, Italy",450,"Italy","IT","","","",34250,"Pisa, Italy",450,43.68444444,10.39333333,
"PSA","Pisa Airport","Pisa, Italy",450,"Italy","IT","","","",34250,"Pisa, Italy",450,43.68388889,10.39277778,
"PSA","Pisa Airport","Pisa, Italy",450,"Italy","IT","","","",34250,"Pisa, Italy",450,43.68444444,10.39333333,
"PSB","Mid State","Philipsburg, PA",23,"United States","US","Pennsylvania","PA","42",34711,"Philipsburg/State College, PA",23,40.88444444,-78.08722222,
"PSC","Tri Cities","Pasco/Kennewick/Richland, WA",93,"United States","US","Washington","WA","53",34252,"Pasco/Kennewick/Richland, WA",93,46.26388889,-119.11472222,
"PSC","Tri Cities","Pasco/Kennewick/Richland, WA",93,"United States","US","Washington","WA","53",34252,"Pasco/Kennewick/Richland, WA",93,46.26472222,-119.11916667,
"PSD","Port Said Airport","Port Said, Egypt",591,"Egypt","EG","","","",34253,"Port Said, Egypt",591,31.28194444,32.23750000,
"PSD","Port Said Airport","Port Said, Egypt",591,"Egypt","EG","","","",34253,"Port Said, Egypt",591,31.27944444,32.24000000,
"PSE","Ponce Airport","Ponce, Puerto Rico",268,"Puerto Rico","PR","","","",34254,"Ponce, Puerto Rico",268,18.01083333,-66.56361111,
"PSE","Mercedita","Ponce, PR",3,"United States","US","Puerto Rico","PR","72",34254,"Ponce, PR",3,18.00972222,-66.56138889,
"PSE","Mercedita","Ponce, PR",3,"United States","US","Puerto Rico","PR","72",34254,"Ponce, PR",3,18.00833333,-66.56305556,
"PSE","Mercedita","Ponce, PR",3,"United States","US","Puerto Rico","PR","72",34254,"Ponce, PR",3,18.00888889,-66.56444444,
"PSF","Pittsfield Municipal","Pittsfield, MA",13,"United States","US","Massachusetts","MA","25",34255,"Pittsfield, MA",13,42.42666667,-73.29166667,
"PSF","Pittsfield Municipal","Pittsfield, MA",13,"United States","US","Massachusetts","MA","25",34255,"Pittsfield, MA",13,42.42694444,-73.29305556,
"PSF","Pittsfield Municipal","Pittsfield, MA",13,"United States","US","Massachusetts","MA","25",34255,"Pittsfield, MA",13,42.42750000,-73.29083333,
"PSF","Pittsfield Municipal","Pittsfield, MA",13,"United States","US","Massachusetts","MA","25",34255,"Pittsfield, MA",13,42.42694444,-73.29305556,
"PSF","Pittsfield Municipal","Pittsfield, MA",13,"United States","US","Massachusetts","MA","25",34255,"Pittsfield, MA",13,42.42750000,-73.29083333,
"PSG","Petersburg James A Johnson","Petersburg, AK",1,"United States","US","Alaska","AK","02",34256,"Petersburg, AK",1,56.80416667,-132.94250000,
"PSG","Petersburg James A Johnson","Petersburg, AK",1,"United States","US","Alaska","AK","02",34256,"Petersburg, AK",1,56.80166667,-132.94527778,
"PSG","Petersburg James A Johnson","Petersburg, AK",1,"United States","US","Alaska","AK","02",34256,"Petersburg, AK",1,56.80138889,-132.94611111,
"PSG","Petersburg James A Johnson","Petersburg, AK",1,"United States","US","Alaska","AK","02",34256,"Petersburg, AK",1,56.80166667,-132.94527778,
"PSG","Petersburg James A Johnson","Petersburg, AK",1,"United States","US","Alaska","AK","02",34256,"Petersburg, AK",1,56.80138889,-132.94611111,
"PSI","Pasni Airport","Pasni, Pakistan",764,"Pakistan","PK","","","",34257,"Pasni, Pakistan",764,25.30000000,63.36111111,
"PSI","Pasni Airport","Pasni, Pakistan",764,"Pakistan","PK","","","",34257,"Pasni, Pakistan",764,25.29027778,63.34444444,
"PSK","New River Valley","Dublin, VA",38,"United States","US","Virginia","VA","51",34258,"Dublin, VA",38,37.13722222,-80.67861111,
"PSM","Portsmouth Pease International","Portsmouth, NH",14,"United States","US","New Hampshire","NH","33",34259,"Portsmouth, NH",14,43.07777778,-70.82333333,
"PSM","Portsmouth International at Pease","Portsmouth, NH",14,"United States","US","New Hampshire","NH","33",34259,"Portsmouth, NH",14,43.07805556,-70.82333333,
"PSN","Palestine Municipal","Palestine, TX",74,"United States","US","Texas","TX","48",34260,"Palestine, TX",74,31.77666667,-95.70611111,
"PSN","Palestine Municipal","Palestine, TX",74,"United States","US","Texas","TX","48",34260,"Palestine, TX",74,31.77972222,-95.70638889,
"PSO","Pasto Airport","Pasto, Colombia",327,"Colombia","CO","","","",34261,"Pasto, Colombia",327,1.46666667,-77.25000000,
"PSP","Palm Springs International","Palm Springs, CA",91,"United States","US","California","CA","06",34262,"Palm Springs, CA",91,33.82666667,-116.50500000,
"PSP","Palm Springs International","Palm Springs, CA",91,"United States","US","California","CA","06",34262,"Palm Springs, CA",91,33.82972222,-116.50666667,
"PSP","Palm Springs International","Palm Springs, CA",91,"United States","US","California","CA","06",34262,"Palm Springs, CA",91,33.83000000,-116.50611111,
"PSP","Palm Springs International","Palm Springs, CA",91,"United States","US","California","CA","06",34262,"Palm Springs, CA",91,33.82972222,-116.50666667,
"PSQ","Philadelphia Seaplane Base","Essington, PA",23,"United States","US","Pennsylvania","PA","42",36800,"Essington, PA",23,39.85888889,-75.29972222,
"PSR","Pescara Airport","Pescara, Italy",450,"Italy","IT","","","",34263,"Pescara, Italy",450,42.43388889,14.18444444,
"PSR","Pescara Airport","Pescara, Italy",450,"Italy","IT","","","",34263,"Pescara, Italy",450,42.43138889,14.18305556,
"PSS","Posadas Airport","Posadas, Argentina",303,"Argentina","AR","","","",34264,"Posadas, Argentina",303,-27.38388889,-55.96750000,
"PSS","Posadas Airport","Posadas, Argentina",303,"Argentina","AR","","","",34264,"Posadas, Argentina",303,-27.38583333,-55.97055556,
"PSX","Palacios Municipal","Palacios, TX",74,"United States","US","Texas","TX","48",34265,"Palacios, TX",74,28.72777778,-96.25222222,
"PSX","Palacios Municipal","Palacios, TX",74,"United States","US","Texas","TX","48",34265,"Palacios, TX",74,28.72750000,-96.25083333,
"PSY","Stanley Airport","Stanley, Falkland Islands (Islas Malvinas)",340,"Falkland Islands (Islas Malvinas)","FK","","","",34266,"Stanley, Falkland Islands (Islas Malvinas)",340,-51.68555556,-57.77833333,
"PSZ","Puerto Suarez Airport","Puerto Suarez, Bolivia",312,"Bolivia","BO","","","",34267,"Puerto Suarez, Bolivia",312,-18.96666667,-57.80000000,
"PSZ","Puerto Suarez Airport","Puerto Suarez, Bolivia",312,"Bolivia","BO","","","",34267,"Puerto Suarez, Bolivia",312,-18.97527778,-57.82055556,
"PSZ","Tte Av Salvador Ogaya G International","Puerto Suarez, Bolivia",312,"Bolivia","BO","","","",34267,"Puerto Suarez, Bolivia",312,-18.97527778,-57.82055556,
"PSZ","Tte Av Salvador Ogaya G","Puerto Suarez, Bolivia",312,"Bolivia","BO","","","",34267,"Puerto Suarez, Bolivia",312,-18.97527778,-57.82055556,
"PSZ","Tte Av Salvador Ogaya G International","Puerto Suarez, Bolivia",312,"Bolivia","BO","","","",34267,"Puerto Suarez, Bolivia",312,-18.97527778,-57.82055556,
"PT1","Cascais Airport","Cascais, Portugal",469,"Portugal","PT","","","",36607,"Cascais, Portugal",469,38.72444444,-9.35500000,
"PT1","Cascais Airport","Cascais, Portugal",469,"Portugal","PT","","","",36607,"Cascais, Portugal",469,38.72500000,-9.35500000,
"PT1","Cascais Airport","Cascais, Portugal",469,"Portugal","PT","","","",36607,"Cascais, Portugal",469,38.72444444,-9.35500000,
"PTA","Port Alsworth Airport","Port Alsworth, AK",1,"United States","US","Alaska","AK","02",34268,"Port Alsworth, AK",1,60.20111111,-154.32444444,
"PTA","Port Alsworth Airport","Port Alsworth, AK",1,"United States","US","Alaska","AK","02",34268,"Port Alsworth, AK",1,60.20444444,-154.31888889,
"PTC","Port Alice Airport","Port Alice, AK",1,"United States","US","Alaska","AK","02",34269,"Port Alice, AK",1,55.78333333,-133.60000000,
"PTD","Port Alexander Airport","Port Alexander, AK",1,"United States","US","Alaska","AK","02",34270,"Port Alexander, AK",1,56.24722222,-134.64638889,
"PTF","Malolo Lailai Airport","Malolo Lailai, Fiji",821,"Fiji","FJ","","","",34271,"Malolo Lailai, Fiji",821,-17.78333333,177.21666667,
"PTF","Malolo Lailai Airport","Malolo Lailai, Fiji",821,"Fiji","FJ","","","",34271,"Malolo Lailai, Fiji",821,-17.77805556,177.19666667,
"PTF","Malolo Lailai Airport","Malolo Lailai, Fiji",821,"Fiji","FJ","","","",34271,"Malolo Lailai, Fiji",821,-17.77777778,177.19611111,
"PTF","Malolo Lailai Airport","Malolo Lailai, Fiji",821,"Fiji","FJ","","","",34271,"Malolo Lailai, Fiji",821,-17.77861111,177.19666667,
"PTF","Malolo Lailai Airport","Malolo Lailai, Fiji",821,"Fiji","FJ","","","",34271,"Malolo Lailai, Fiji",821,-17.77805556,177.19666667,
"PTF","Malolo Lailai Airport","Malolo Lailai, Fiji",821,"Fiji","FJ","","","",34271,"Malolo Lailai, Fiji",821,-17.77861111,177.19666667,
"PTG","Pietersburg Airport","Pietersburg, South Africa",562,"South Africa","ZA","","","",34272,"Pietersburg, South Africa",562,-23.84777778,29.45777778,
"PTG","Polokwane International","Polokwane, South Africa",562,"South Africa","ZA","","","",34272,"Polokwane, South Africa",562,-23.84777778,29.45777778,
"PTG","Polokwane International","Polokwane, South Africa",562,"South Africa","ZA","","","",34272,"Polokwane, South Africa",562,-23.84527778,29.45833333,
"PTG","Polokwane International","Polokwane, South Africa",562,"South Africa","ZA","","","",34272,"Polokwane, South Africa",562,-23.84527778,29.45861111,
"PTG","Polokwane International","Polokwane, South Africa",562,"South Africa","ZA","","","",34272,"Polokwane, South Africa",562,-23.84527778,29.45833333,
"PTG","Polokwane International","Polokwane, South Africa",562,"South Africa","ZA","","","",34272,"Polokwane, South Africa",562,-23.84527778,29.45861111,
"PTH","Port Heiden Airport","Port Heiden, AK",1,"United States","US","Alaska","AK","02",34273,"Port Heiden, AK",1,56.95666667,-158.63750000,
"PTH","Port Heiden Airport","Port Heiden, AK",1,"United States","US","Alaska","AK","02",34273,"Port Heiden, AK",1,56.95916667,-158.63333333,
"PTJ","Portland Airport","Portland, Australia",802,"Australia","AU","","","",34274,"Portland, Australia",802,-38.31805556,141.47111111,
"PTK","Oakland/Pontiac","Pontiac, MI",43,"United States","US","Michigan","MI","26",34275,"Pontiac, MI",43,42.66500000,-83.41805556,
"PTK","Oakland County International","Pontiac, MI",43,"United States","US","Michigan","MI","26",34275,"Pontiac, MI",43,42.66555556,-83.42055556,
"PTL","Port Armstrong Airport","Port Armstrong, AK",1,"United States","US","Alaska","AK","02",34276,"Port Armstrong, AK",1,56.29611111,-134.66138889,
"PTN","Harry P Williams Memorial","Patterson, LA",72,"United States","US","Louisiana","LA","22",34277,"Patterson, LA",72,29.70833333,-91.33750000,
"PTN","Harry P Williams Memorial","Patterson, LA",72,"United States","US","Louisiana","LA","22",34277,"Patterson, LA",72,29.70944444,-91.33888889,
"PTP","Le Raizet","Pointe A Pitre, Guadeloupe",235,"Guadeloupe","GP","","","",34278,"Pointe A Pitre, Guadeloupe",235,16.26750000,-61.52638889,
"PTP","Le Raizet","Pointe A Pitre, Guadeloupe",235,"Guadeloupe","GP","","","",34278,"Pointe A Pitre, Guadeloupe",235,16.26416667,-61.52583333,
"PTP","Le Raizet","Pointe A Pitre, Guadeloupe",235,"Guadeloupe","GP","","","",34278,"Pointe A Pitre, Guadeloupe",235,16.26527778,-61.53222222,
"PTP","Le Raizet","Pointe A Pitre, Guadeloupe",235,"Guadeloupe","GP","","","",34278,"Pointe A Pitre, Guadeloupe",235,16.26416667,-61.52583333,
"PTP","Le Raizet","Pointe A Pitre, Guadeloupe",235,"Guadeloupe","GP","","","",34278,"Pointe A Pitre, Guadeloupe",235,16.26527778,-61.53222222,
"PTR","Pleasant Harbour Airport","Pleasant Harbour, AK",1,"United States","US","Alaska","AK","02",34279,"Pleasant Harbour, AK",1,57.83333333,-153.25000000,
"PTS","Atkinson Municipal","Pittsburg, KS",62,"United States","US","Kansas","KS","20",34280,"Pittsburg, KS",62,37.44666667,-94.73055556,
"PTS","Atkinson Municipal","Pittsburg, KS",62,"United States","US","Kansas","KS","20",34280,"Pittsburg, KS",62,37.44944444,-94.73111111,
"PTS","Atkinson Municipal","Pittsburg, KS",62,"United States","US","Kansas","KS","20",34280,"Pittsburg, KS",62,37.45000000,-94.73111111,
"PTT","Pratt Regional","Pratt, KS",62,"United States","US","Kansas","KS","20",34281,"Pratt, KS",62,37.70000000,-98.75000000,
"PTT","Pratt Regional","Pratt, KS",62,"United States","US","Kansas","KS","20",34281,"Pratt, KS",62,37.70250000,-98.74694444,
"PTU","Platinum Airport","Platinum, AK",1,"United States","US","Alaska","AK","02",31406,"Platinum, AK",1,59.01138889,-161.81694444,
"PTU","Platinum Airport","Platinum, AK",1,"United States","US","Alaska","AK","02",31406,"Platinum, AK",1,59.01583333,-161.82527778,
"PTU","Platinum Airport","Platinum, AK",1,"United States","US","Alaska","AK","02",31406,"Platinum, AK",1,59.01777778,-161.82722222,
"PTU","Platinum Airport","Platinum, AK",1,"United States","US","Alaska","AK","02",31406,"Platinum, AK",1,59.01583333,-161.82527778,
"PTU","Platinum Airport","Platinum, AK",1,"United States","US","Alaska","AK","02",31406,"Platinum, AK",1,59.01777778,-161.82722222,
"PTV","Porterville Municipal","Porterville, CA",91,"United States","US","California","CA","06",34283,"Porterville, CA",91,36.02777778,-119.06250000,
"PTV","Porterville Municipal","Porterville, CA",91,"United States","US","California","CA","06",34283,"Porterville, CA",91,36.02972222,-119.06277778,
"PTV","Porterville Municipal","Porterville, CA",91,"United States","US","California","CA","06",34283,"Porterville, CA",91,36.02944444,-119.06277778,
"PTV","Porterville Municipal","Porterville, CA",91,"United States","US","California","CA","06",34283,"Porterville, CA",91,36.02972222,-119.06277778,
"PTV","Porterville Municipal","Porterville, CA",91,"United States","US","California","CA","06",34283,"Porterville, CA",91,36.02944444,-119.06277778,
"PTW","Pottstown Limerick","Pottstown, PA",23,"United States","US","Pennsylvania","PA","42",33596,"Pottstown, PA",23,40.23944444,-75.55666667,
"PTW","Heritage Field","Pottstown, PA",23,"United States","US","Pennsylvania","PA","42",33596,"Pottstown, PA",23,40.23944444,-75.55666667,
"PTX","Pitalito Airport","Pitalito, Colombia",327,"Colombia","CO","","","",34285,"Pitalito, Colombia",327,1.89166667,-76.05833333,
"PTX","Pitalito Airport","Pitalito, Colombia",327,"Colombia","CO","","","",34285,"Pitalito, Colombia",327,1.85722222,-76.09916667,
"PTX","Pitalito Airport","Pitalito, Colombia",327,"Colombia","CO","","","",34285,"Pitalito, Colombia",327,1.85777778,-76.08611111,
"PTX","Contador","Pitalito, Colombia",327,"Colombia","CO","","","",34285,"Pitalito, Colombia",327,1.85777778,-76.08611111,
"PTX","Pitalito Airport","Pitalito, Colombia",327,"Colombia","CO","","","",34285,"Pitalito, Colombia",327,1.85722222,-76.09916667,
"PTX","Contador","Pitalito, Colombia",327,"Colombia","CO","","","",34285,"Pitalito, Colombia",327,1.85777778,-76.08611111,
"PTY","Tocumen International","Panama City, Panama",162,"Panama","PA","","","",34286,"Panama City, Panama",162,9.07000000,-79.38361111,
"PTY","Tocumen International","Panama City, Panama",162,"Panama","PA","","","",34286,"Panama City, Panama",162,9.07138889,-79.38333333,
"PTZ","Pastaza Airport","Pastaza, Ecuador",337,"Ecuador","EC","","","",34287,"Pastaza, Ecuador",337,-1.51666667,-78.03333333,
"PTZ","Rio Amazonas","Pastaza, Ecuador",337,"Ecuador","EC","","","",34287,"Pastaza, Ecuador",337,-1.50527778,-78.06277778,
"PUB","Pueblo Memorial","Pueblo, CO",82,"United States","US","Colorado","CO","08",34288,"Pueblo, CO",82,38.29277778,-104.49611111,
"PUB","Pueblo Memorial","Pueblo, CO",82,"United States","US","Colorado","CO","08",34288,"Pueblo, CO",82,38.28916667,-104.49638889,
"PUB","Pueblo Memorial","Pueblo, CO",82,"United States","US","Colorado","CO","08",34288,"Pueblo, CO",82,38.29000000,-104.49805556,
"PUB","Pueblo Memorial","Pueblo, CO",82,"United States","US","Colorado","CO","08",34288,"Pueblo, CO",82,38.28916667,-104.49638889,
"PUB","Pueblo Memorial","Pueblo, CO",82,"United States","US","Colorado","CO","08",34288,"Pueblo, CO",82,38.29000000,-104.49805556,
"PUC","Carbon County Regional/Buck Davis Field","Price, UT",87,"United States","US","Utah","UT","49",34289,"Price, UT",87,39.60972222,-110.75277778,
